Query	Taxid	Tax name	Authority	Rank	Basionym	Basionym authority	Curator common name	Has type material	Group name	Domain/Realm name	Domain/Realm taxid	Kingdom name	Kingdom taxid	Phylum name	Phylum taxid	Class name	Class taxid	Order name	Order taxid	Family name	Family taxid	Genus name	Genus taxid	Species name	Species taxid	Scientific name is formal
372205	372205	Saprolegnia sp. UNCW312		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Saprolegnia	4769	Saprolegnia sp. UNCW312	372205	FALSE
372206	372206	Saprolegnia sp. UNCW314		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Saprolegnia	4769	Saprolegnia sp. UNCW314	372206	FALSE
372207	372207	Saprolegnia sp. UNCW315		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Saprolegnia	4769	Saprolegnia sp. UNCW315	372207	FALSE
372208	372208	Saprolegnia sp. UNCW316		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Saprolegnia	4769	Saprolegnia sp. UNCW316	372208	FALSE
372209	372209	Saprolegnia sp. UNCW320		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Saprolegnia	4769	Saprolegnia sp. UNCW320	372209	FALSE
372210	372210	Saprolegnia sp. UNCW328		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Saprolegnia	4769	Saprolegnia sp. UNCW328	372210	FALSE
372211	372211	Saprolegnia sp. UNCW329		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Saprolegnia	4769	Saprolegnia sp. UNCW329	372211	FALSE
372212	372212	Saprolegnia sp. UNCW291		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Saprolegnia	4769	Saprolegnia sp. UNCW291	372212	FALSE
372213	372213	Saprolegnia sp. UNCW300		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Saprolegnia	4769	Saprolegnia sp. UNCW300	372213	FALSE
372214	372214	Saprolegnia sp. UNCW372		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Saprolegnia	4769	Saprolegnia sp. UNCW372	372214	FALSE
372215	372215	Saprolegnia sp. UNCW373		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Saprolegnia	4769	Saprolegnia sp. UNCW373	372215	FALSE
372216	372216	Saprolegnia sp. UNCW374		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Saprolegnia	4769	Saprolegnia sp. UNCW374	372216	FALSE
372217	372217	Saprolegnia sp. UNCW375		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Saprolegnia	4769	Saprolegnia sp. UNCW375	372217	FALSE
372218	372218	Saprolegnia sp. UNCW377		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Saprolegnia	4769	Saprolegnia sp. UNCW377	372218	FALSE
372219	372219	Saprolegnia sp. UNCW380		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Saprolegnia	4769	Saprolegnia sp. UNCW380	372219	FALSE
372220	372220	Saprolegnia sp. UNCW381		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Saprolegnia	4769	Saprolegnia sp. UNCW381	372220	FALSE
372221	372221	Saprolegnia sp. UNCW382		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Saprolegnia	4769	Saprolegnia sp. UNCW382	372221	FALSE
372222	372222	Saprolegnia sp. UNCW383		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Saprolegnia	4769	Saprolegnia sp. UNCW383	372222	FALSE
372223	372223	Saprolegnia sp. UNCW384		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Saprolegnia	4769	Saprolegnia sp. UNCW384	372223	FALSE
372224	372224	Saprolegnia sp. UNCW385		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Saprolegnia	4769	Saprolegnia sp. UNCW385	372224	FALSE
372225	372225	Saprolegnia sp. UNCW386		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Saprolegnia	4769	Saprolegnia sp. UNCW386	372225	FALSE
372226	372226	Saprolegnia sp. UNCW262		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Saprolegnia	4769	Saprolegnia sp. UNCW262	372226	FALSE
372997	372997	unclassified Ochromonadaceae		NO_RANK				no	heterokonts	Eukaryota	2759					Synurophyceae	33859	Ochromonadales	98652	Ochromonadaceae	88165					FALSE
372998	372998	Spumella-like flagellate JBAS38		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate JBAS38	372998	FALSE
372999	372999	Spumella-like flagellate JBC20		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate JBC20	372999	FALSE
373000	373000	Spumella-like flagellate JBC21		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate JBC21	373000	FALSE
373001	373001	Spumella-like flagellate JBNA45		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate JBNA45	373001	FALSE
373002	373002	Spumella-like flagellate JBNA46		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate JBNA46	373002	FALSE
373003	373003	Spumella-like flagellate 8b3		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate 8b3	373003	FALSE
373004	373004	Spumella-like flagellate 30a3och/hm		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate 30a3och/hm	373004	FALSE
373005	373005	Spumella-like flagellate 42C3		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate 42C3	373005	FALSE
373006	373006	Spumella-like flagellate 49D3		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate 49D3	373006	FALSE
373007	373007	Spumella-like flagellate 52C2		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate 52C2	373007	FALSE
373008	373008	Spumella-like flagellate 181hm		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate 181hm	373008	FALSE
373009	373009	Spumella-like flagellate 186hm		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate 186hm	373009	FALSE
373010	373010	Spumella-like flagellate 187hm		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate 187hm	373010	FALSE
373011	373011	Spumella-like flagellate 194f		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate 194f	373011	FALSE
373013	373013	Spumella-like flagellate 376hm		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate 376hm	373013	FALSE
373014	373014	Spumella-like flagellate 45b3hm		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate 45b3hm	373014	FALSE
373015	373015	Spumella-like flagellate 51a2hm		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate 51a2hm	373015	FALSE
373016	373016	Spumella-like flagellate 197hm		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate 197hm	373016	FALSE
373017	373017	Spumella-like flagellate 391f		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate 391f	373017	FALSE
373018	373018	Spumella-like flagellate 1006		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate 1006	373018	FALSE
373019	373019	Spumella-like flagellate 1013		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate 1013	373019	FALSE
373020	373020	Spumella-like flagellate 1020		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate 1020	373020	FALSE
373021	373021	Spumella-like flagellate 1026		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate 1026	373021	FALSE
373022	373022	Spumella-like flagellate 1027		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate 1027	373022	FALSE
373023	373023	Spumella-like flagellate 1031		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate 1031	373023	FALSE
373024	373024	Spumella-like flagellate 1034		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate 1034	373024	FALSE
373025	373025	Spumella-like flagellate 1036		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate 1036	373025	FALSE
373026	373026	Spumella-like flagellate 1058		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate 1058	373026	FALSE
373027	373027	Spumella-like flagellate 1243		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate 1243	373027	FALSE
373028	373028	Spumella-like flagellate 1305		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651			Spumella-like flagellate 1305	373028	FALSE
373514	373514	Skeletonema cf. pseudocostatum		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Thalassiosirales	33847	Skeletonemataceae	33848	Skeletonema	2842	Skeletonema cf. pseudocostatum	373514	FALSE
373629	373629	Pythium sp. UASWS0201		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Pythiales	121069	Pythiaceae	4782	Pythium	4797	Pythium sp. UASWS0201	373629	FALSE
373630	373630	Globisporangium spiculum	(B. Paul) Uzuhashi, Tojo & Kakish., 2010	SPECIES	Pythium spiculum	B. Paul, 2006		no	oomycetes	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Pythiales	121069	Pythiaceae	4782	Globisporangium	1448052	Globisporangium spiculum	373630	TRUE
374046	374046	Helicotheca	Ricard, 1987	GENUS				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Mediophyceae	589449	Lithodesmiales	420271	Lithodesmiaceae	49247	Helicotheca	374046			TRUE
374047	374047	Helicotheca tamesis	(Shrubsole) M.Ricard, 1987	SPECIES	Streptotheca tamesis	Shrubsole, 1891		no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Mediophyceae	589449	Lithodesmiales	420271	Lithodesmiaceae	49247	Helicotheca	374046	Helicotheca tamesis	374047	TRUE
374048	374048	Lithodesmium sp. F28_1Ls		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Mediophyceae	589449	Lithodesmiales	420271	Lithodesmiaceae	49247	Lithodesmium	59811	Lithodesmium sp. F28_1Ls	374048	FALSE
374175	374175	Phytophthora polonica	Belbahri, E. Moralejo & Lefort, 2006	SPECIES				yes	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Phytophthora	4783	Phytophthora polonica	374175	TRUE
375015	375015	Operculina ammonoides diatom endosymbiont		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836									Operculina ammonoides diatom endosymbiont	375015	FALSE
375016	375016	Operculina sp. diatom endosymbiont		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836									Operculina sp. diatom endosymbiont	375016	FALSE
375017	375017	Operculina elegans diatom endosymbiont		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836									Operculina elegans diatom endosymbiont	375017	FALSE
375018	375018	Operculinella cumingii diatom endosymbiont 1		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836									Operculinella cumingii diatom endosymbiont 1	375018	FALSE
375019	375019	Operculinella cumingii diatom endosymbiont 2		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836									Operculinella cumingii diatom endosymbiont 2	375019	FALSE
375020	375020	Nummulites venosus diatom endosymbiont 2		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836									Nummulites venosus diatom endosymbiont 2	375020	FALSE
375021	375021	Nummulites venosus diatom endosymbiont 3		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836									Nummulites venosus diatom endosymbiont 3	375021	FALSE
375022	375022	Nummulites venosus diatom endosymbiont 1		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836									Nummulites venosus diatom endosymbiont 1	375022	FALSE
375023	375023	Operculina complanata diatom endosymbiont		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836									Operculina complanata diatom endosymbiont	375023	FALSE
375024	375024	Cycloclypeus carpenteri diatom endosymbiont 1		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836									Cycloclypeus carpenteri diatom endosymbiont 1	375024	FALSE
375025	375025	Cycloclypeus carpenteri diatom endosymbiont 2		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836									Cycloclypeus carpenteri diatom endosymbiont 2	375025	FALSE
375026	375026	Cycloclypeus carpenteri diatom endosymbiont 3		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836									Cycloclypeus carpenteri diatom endosymbiont 3	375026	FALSE
375027	375027	Planostegina operculinoides diatom endosymbiont 1		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836									Planostegina operculinoides diatom endosymbiont 1	375027	FALSE
375028	375028	Planostegina operculinoides diatom endosymbiont 2		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836									Planostegina operculinoides diatom endosymbiont 2	375028	FALSE
375030	375030	Planoperculina heterosteginoides diatom endosymbiont		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836									Planoperculina heterosteginoides diatom endosymbiont	375030	FALSE
375031	375031	Heterostegina depressa diatom endosymbiont		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836									Heterostegina depressa diatom endosymbiont	375031	FALSE
375189	375189	Cycloclypeus carpenteri diatom endosymbiont 4		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836									Cycloclypeus carpenteri diatom endosymbiont 4	375189	FALSE
375190	375190	Planostegina operculinoides diatom endosymbiont 3		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836									Planostegina operculinoides diatom endosymbiont 3	375190	FALSE
375453	375453	Gonyostomum	Diesing, 1866	GENUS				no	heterokonts	Eukaryota	2759					Raphidophyceae	38410	Chattonellales	658125	Vacuolariaceae	658123	Gonyostomum	375453			TRUE
375454	375454	Gonyostomum semen	(Ehrenberg) Diesing, 1866	SPECIES	Monas semen	Ehrenberg, 1853		no	heterokonts	Eukaryota	2759					Raphidophyceae	38410	Chattonellales	658125	Vacuolariaceae	658123	Gonyostomum	375453	Gonyostomum semen	375454	TRUE
376140	376140	Thalassiosira profunda	(Hendey) Hasle, 1973	SPECIES	Cylindropyxis profunda	Hendey, 1964		no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Thalassiosirales	33847	Thalassiosiraceae	29202	Thalassiosira	35127	Thalassiosira profunda	376140	TRUE
376151	376151	Phytophthora cactorum x Phytophthora hedraiandra		SPECIES				no	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Phytophthora	4783	Phytophthora cactorum x Phytophthora hedraiandra	376151	TRUE
376152	376152	Pythium sp. UASWS0221		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Pythiales	121069	Pythiaceae	4782	Pythium	4797	Pythium sp. UASWS0221	376152	FALSE
376153	376153	Pythium sp. UASWS0222		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Pythiales	121069	Pythiaceae	4782	Pythium	4797	Pythium sp. UASWS0222	376153	FALSE
376154	376154	Pythium sp. UASWS0223		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Pythiales	121069	Pythiaceae	4782	Pythium	4797	Pythium sp. UASWS0223	376154	FALSE
376155	376155	Pythium sp. UASWS0227		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Pythiales	121069	Pythiaceae	4782	Pythium	4797	Pythium sp. UASWS0227	376155	FALSE
376156	376156	unclassified Peronospora		NO_RANK				no	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Peronospora	70742			FALSE
376157	376157	Peronospora sp. UASWS0229		SPECIES				no	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Peronospora	70742	Peronospora sp. UASWS0229	376157	FALSE
376158	376158	Phytophthora nicotianae x Phytophthora cactorum		SPECIES				no	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Phytophthora	4783	Phytophthora nicotianae x Phytophthora cactorum	376158	TRUE
376268	376268	Discosporangiaceae		FAMILY				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Sphacelariales	27945	Discosporangiaceae	376268					TRUE
376269	376269	Discosporangium		GENUS				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Sphacelariales	27945	Discosporangiaceae	376268	Discosporangium	376269			TRUE
376270	376270	Discosporangium mesarthrocarpum	(Meneghini) Hauck, 1885	SPECIES	Callithamnion mesarthrocarpum	Meneghini, 1844		no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Sphacelariales	27945	Discosporangiaceae	376268	Discosporangium	376269	Discosporangium mesarthrocarpum	376270	TRUE
376271	376271	Discosporangium sp. ADU-A57486		SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Sphacelariales	27945	Discosporangiaceae	376268	Discosporangium	376269	Discosporangium sp. ADU-A57486	376271	FALSE
376552	376552	environmental samples		NO_RANK				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Thalassiosirales	33847							FALSE
376553	376553	uncultured Thalassiosirales		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Thalassiosirales	33847					uncultured Thalassiosirales	376553	FALSE
376601	376601	environmental samples		NO_RANK				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849									FALSE
376602	376602	uncultured Bacillariophyceae		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849							uncultured Bacillariophyceae	376602	FALSE
376603	376603	environmental samples		NO_RANK				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Bacillariales	33851							FALSE
376604	376604	uncultured Bacillariales		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Bacillariales	33851					uncultured Bacillariales	376604	FALSE
376605	376605	environmental samples		NO_RANK				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Fragilariophyceae	33853									FALSE
376606	376606	uncultured Fragilariophyceae		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Fragilariophyceae	33853							uncultured Fragilariophyceae	376606	FALSE
376607	376607	environmental samples		NO_RANK				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748							FALSE
376608	376608	uncultured Naviculales		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748					uncultured Naviculales	376608	FALSE
376765	376765	Hyaloperonospora parasitica f. brassicae		FORMA				no	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Hyaloperonospora	184462	Hyaloperonospora parasitica	123356	TRUE
376766	376766	Hyaloperonospora parasitica f. raphani		FORMA				no	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Hyaloperonospora	184462	Hyaloperonospora parasitica	123356	TRUE
376790	376790	Karotomorpha	B.V.Travis, 1934	GENUS				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Opalinata	42740	Proteromonadidae	42743	Karotomorpha	376790			TRUE
376791	376791	Karotomorpha sp. RAPI1		SPECIES				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Opalinata	42740	Proteromonadidae	42743	Karotomorpha	376790	Karotomorpha sp. RAPI1	376791	FALSE
376792	376792	Karotomorpha sp. ROP8		SPECIES				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Opalinata	42740	Proteromonadidae	42743	Karotomorpha	376790	Karotomorpha sp. ROP8	376792	FALSE
377433	377433	Haptoglossa	Drechsler, 1940	GENUS				no	oomycetes	Eukaryota	2759			Oomycota	4762					Haptoglossaceae	3464834	Haptoglossa	377433			TRUE
377434	377434	Haptoglossa heterospora		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762					Haptoglossaceae	3464834	Haptoglossa	377433	Haptoglossa heterospora	377434	TRUE
377435	377435	Haptoglossa sp. TK01		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762					Haptoglossaceae	3464834	Haptoglossa	377433	Haptoglossa sp. TK01	377435	FALSE
377436	377436	Haptoglossa sp. NI01		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762					Haptoglossaceae	3464834	Haptoglossa	377433	Haptoglossa sp. NI01	377436	FALSE
377437	377437	Haptoglossa sp. SZ01		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762					Haptoglossaceae	3464834	Haptoglossa	377433	Haptoglossa sp. SZ01	377437	FALSE
378252	378252	Pythium sp. AP		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Pythiales	121069	Pythiaceae	4782	Pythium	4797	Pythium sp. AP	378252	FALSE
378293	378293	Pennate diatom sp. W5-1		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836									Pennate diatom sp. W5-1	378293	FALSE
379101	379101	Thraustochytriidae sp. strain C41		SPECIES				no	slime nets	Eukaryota	2759					Bigyra	2683628	Thraustochytrida	2699528	Thraustochytriidae	33674			Thraustochytriidae sp. strain C41	379101	FALSE
379102	379102	Thraustochytriidae sp. strain C42		SPECIES				no	slime nets	Eukaryota	2759					Bigyra	2683628	Thraustochytrida	2699528	Thraustochytriidae	33674			Thraustochytriidae sp. strain C42	379102	FALSE
379103	379103	Thraustochytriidae sp. strain M12-X1		SPECIES				no	slime nets	Eukaryota	2759					Bigyra	2683628	Thraustochytrida	2699528	Thraustochytriidae	33674			Thraustochytriidae sp. strain M12-X1	379103	FALSE
379104	379104	Thraustochytriidae sp. strain M12-X2		SPECIES				no	slime nets	Eukaryota	2759					Bigyra	2683628	Thraustochytrida	2699528	Thraustochytriidae	33674			Thraustochytriidae sp. strain M12-X2	379104	FALSE
379105	379105	Aplanochytrium sp. strain G41		SPECIES				no	slime nets	Eukaryota	2759					Bigyra	2683628	Thraustochytrida	2699528	Thraustochytriidae	33674	Aplanochytrium	87110	Aplanochytrium sp. strain G41	379105	FALSE
379106	379106	Aplanochytrium sp. strain G42		SPECIES				no	slime nets	Eukaryota	2759					Bigyra	2683628	Thraustochytrida	2699528	Thraustochytriidae	33674	Aplanochytrium	87110	Aplanochytrium sp. strain G42	379106	FALSE
379107	379107	Thraustochytriidae sp. strain H41		SPECIES				no	slime nets	Eukaryota	2759					Bigyra	2683628	Thraustochytrida	2699528	Thraustochytriidae	33674			Thraustochytriidae sp. strain H41	379107	FALSE
379108	379108	Thraustochytriidae sp. strain H42		SPECIES				no	slime nets	Eukaryota	2759					Bigyra	2683628	Thraustochytrida	2699528	Thraustochytriidae	33674			Thraustochytriidae sp. strain H42	379108	FALSE
379599	379599	Labyrinthulida sp. B4		SPECIES				no	slime nets	Eukaryota	2759					Bigyra	2683628							Labyrinthulida sp. B4	379599	FALSE
379600	379600	Thraustochytriidae sp. A4		SPECIES				no	slime nets	Eukaryota	2759					Bigyra	2683628	Thraustochytrida	2699528	Thraustochytriidae	33674			Thraustochytriidae sp. A4	379600	FALSE
379727	379727	Saccharina sachalinensis	(Miyabe) N.Yotsukura & Druehl, 2009	SPECIES	Laminaria cichorioides var. sachalinensis	Miyabe, 1928		no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Laminariales	2886	Laminariaceae	33636	Saccharina	309357	Saccharina sachalinensis	379727	TRUE
380404	380404	Blastocystis sp. 05/170		SPECIES				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Opalinata	42740	Blastocystidae	2547934	Blastocystis	12967	Blastocystis sp. 05/170	380404	FALSE
