Query	Taxid	Tax name	Authority	Rank	Basionym	Basionym authority	Curator common name	Has type material	Group name	Domain/Realm name	Domain/Realm taxid	Kingdom name	Kingdom taxid	Phylum name	Phylum taxid	Class name	Class taxid	Order name	Order taxid	Family name	Family taxid	Genus name	Genus taxid	Species name	Species taxid	Scientific name is formal
2759	216231	Schedonorus arundinaceus/Neotyphodium coenophialum mixed EST library		SPECIES				no	eukaryotes	Eukaryota	2759													Schedonorus arundinaceus/Neotyphodium coenophialum mixed EST library	216231	FALSE
2759	143775	Populus tremula x P. tremuloides/Amanita muscaria mixed EST library		SPECIES				no	eukaryotes	Eukaryota	2759													Populus tremula x P. tremuloides/Amanita muscaria mixed EST library	143775	FALSE
2759	280341	Pinus taeda/Cronartium quercuum f.sp. fusiforme mixed EST library		SPECIES				no	eukaryotes	Eukaryota	2759													Pinus taeda/Cronartium quercuum f.sp. fusiforme mixed EST library	280341	FALSE
2759	169015	Pinus sylvestris/Heterobasidion annosum mixed EST library		SPECIES				no	eukaryotes	Eukaryota	2759													Pinus sylvestris/Heterobasidion annosum mixed EST library	169015	FALSE
2759	280353	Pinus elliottii/Fusarium circinatum mixed EST library		SPECIES				no	eukaryotes	Eukaryota	2759													Pinus elliottii/Fusarium circinatum mixed EST library	280353	FALSE
2759	280342	Pinus elliottii/Cronartium quercuum f.sp. fusiforme mixed EST library		SPECIES				no	eukaryotes	Eukaryota	2759													Pinus elliottii/Cronartium quercuum f.sp. fusiforme mixed EST library	280342	FALSE
2759	709942	Phaseolus vulgaris/Colletotrichum lindemuthianum mixed EST library		SPECIES				no	eukaryotes	Eukaryota	2759													Phaseolus vulgaris/Colletotrichum lindemuthianum mixed EST library	709942	FALSE
2759	105664	Oryza sativa/Pyricularia oryzae mixed EST library		SPECIES				no	eukaryotes	Eukaryota	2759													Oryza sativa/Pyricularia oryzae mixed EST library	105664	FALSE
2759	188702	Medicago truncatula/Meloidogyne incognita mixed EST library		SPECIES				no	eukaryotes	Eukaryota	2759													Medicago truncatula/Meloidogyne incognita mixed EST library	188702	FALSE
2759	119092	Medicago truncatula/Glomus versiforme mixed EST library		SPECIES				no	eukaryotes	Eukaryota	2759													Medicago truncatula/Glomus versiforme mixed EST library	119092	FALSE
2759	675742	Lolium perenne/Neotyphodium lolii mixed EST library		SPECIES				no	eukaryotes	Eukaryota	2759													Lolium perenne/Neotyphodium lolii mixed EST library	675742	FALSE
2759	880151	Lens culinaris/Colletotrichum truncatum mixed EST library		SPECIES				no	eukaryotes	Eukaryota	2759													Lens culinaris/Colletotrichum truncatum mixed EST library	880151	FALSE
2759	69324	Gossypium hirsutum/Verticillium dahliae mixed EST library		SPECIES				no	eukaryotes	Eukaryota	2759													Gossypium hirsutum/Verticillium dahliae mixed EST library	69324	FALSE
2759	78370	Gossypium hirsutum/Gigaspora margarita mixed EST library		SPECIES				no	eukaryotes	Eukaryota	2759													Gossypium hirsutum/Gigaspora margarita mixed EST library	78370	FALSE
2759	135715	Glycine max/Phytophthora sojae mixed EST library		SPECIES				no	eukaryotes	Eukaryota	2759													Glycine max/Phytophthora sojae mixed EST library	135715	FALSE
2759	655604	Emiliania huxleyi/EhV-86 mixed EST library		SPECIES				no	eukaryotes	Eukaryota	2759													Emiliania huxleyi/EhV-86 mixed EST library	655604	FALSE
2759	998522	Ectocarpus siliculosus/Eurychasma dicksonii mixed EST library		SPECIES				no	eukaryotes	Eukaryota	2759													Ectocarpus siliculosus/Eurychasma dicksonii mixed EST library	998522	FALSE
2759	76047	Daucus carota/Gigaspora margarita mixed EST library		SPECIES				no	eukaryotes	Eukaryota	2759													Daucus carota/Gigaspora margarita mixed EST library	76047	FALSE
2759	279692	Caenorhabditis elegans/Monacrosporium haptotylum mixed EST library		SPECIES				no	eukaryotes	Eukaryota	2759													Caenorhabditis elegans/Monacrosporium haptotylum mixed EST library	279692	FALSE
2759	910407	Brassica juncea/Albugo candida mixed genomic library		SPECIES				no	eukaryotes	Eukaryota	2759													Brassica juncea/Albugo candida mixed genomic library	910407	FALSE
2759	231415	Betula pendula/Paxillus involutus mixed EST library		SPECIES				no	eukaryotes	Eukaryota	2759													Betula pendula/Paxillus involutus mixed EST library	231415	FALSE
2759	1585532	Beta vulgaris/Cercospora beticola mixed EST library		SPECIES				no	eukaryotes	Eukaryota	2759													Beta vulgaris/Cercospora beticola mixed EST library	1585532	FALSE
2759	224741	Anopheles stephensi/Plasmodium berghei mixed EST library		SPECIES				no	eukaryotes	Eukaryota	2759													Anopheles stephensi/Plasmodium berghei mixed EST library	224741	FALSE
2759	657417	Anopheles aquasalis/Plasmodium vivax mixed EST library		SPECIES				no	eukaryotes	Eukaryota	2759													Anopheles aquasalis/Plasmodium vivax mixed EST library	657417	FALSE
2759	707182	Amorpha fruticosa/Glomus mosseae mixed EST library		SPECIES				no	eukaryotes	Eukaryota	2759													Amorpha fruticosa/Glomus mosseae mixed EST library	707182	FALSE
2759	358442	Abutilon theophrasti/Colletotrichum coccodes mixed EST library		SPECIES				no	eukaryotes	Eukaryota	2759													Abutilon theophrasti/Colletotrichum coccodes mixed EST library	358442	FALSE
2759	119167	mixed EST libraries		CLADE				no	eukaryotes	Eukaryota	2759															FALSE
2759	2545449	plant/fungus mixed DNA library		SPECIES				no	eukaryotes	Eukaryota	2759													plant/fungus mixed DNA library	2545449	FALSE
2759	1145095	Ovis aries/Saccharomyces cerevisiae mixed DNA library		SPECIES				no	eukaryotes	Eukaryota	2759													Ovis aries/Saccharomyces cerevisiae mixed DNA library	1145095	FALSE
2759	1303589	eukaryotic mixed DNA library		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryotic mixed DNA library	1303589	FALSE
2759	1145094	mixed DNA libraries		CLADE				no	eukaryotes	Eukaryota	2759															FALSE
2759	272150	marine gliding biciliate TCS-2004		SPECIES				no	eukaryotes	Eukaryota	2759													marine gliding biciliate TCS-2004	272150	FALSE
2759	1407750	herbal medicine		SPECIES				no	eukaryotes	Eukaryota	2759													herbal medicine	1407750	FALSE
2759	1128418	eukaryote XCL-2011		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote XCL-2011	1128418	FALSE
2759	1010591	eukaryote SCGC AAA074-P20		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-P20	1010591	FALSE
2759	1010590	eukaryote SCGC AAA074-P18		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-P18	1010590	FALSE
2759	1010589	eukaryote SCGC AAA074-P13		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-P13	1010589	FALSE
2759	1010588	eukaryote SCGC AAA074-P10		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-P10	1010588	FALSE
2759	1010587	eukaryote SCGC AAA074-P09		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-P09	1010587	FALSE
2759	1010586	eukaryote SCGC AAA074-P04		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-P04	1010586	FALSE
2759	1010585	eukaryote SCGC AAA074-O17		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-O17	1010585	FALSE
2759	1010584	eukaryote SCGC AAA074-O16		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-O16	1010584	FALSE
2759	1010583	eukaryote SCGC AAA074-O15		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-O15	1010583	FALSE
2759	1010582	eukaryote SCGC AAA074-O13		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-O13	1010582	FALSE
2759	1010581	eukaryote SCGC AAA074-O10		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-O10	1010581	FALSE
2759	1010580	eukaryote SCGC AAA074-O09		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-O09	1010580	FALSE
2759	1010579	eukaryote SCGC AAA074-O05		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-O05	1010579	FALSE
2759	1010578	eukaryote SCGC AAA074-O02		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-O02	1010578	FALSE
2759	1010577	eukaryote SCGC AAA074-N21		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-N21	1010577	FALSE
2759	1010576	eukaryote SCGC AAA074-N17		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-N17	1010576	FALSE
2759	1010575	eukaryote SCGC AAA074-N15		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-N15	1010575	FALSE
2759	1010574	eukaryote SCGC AAA074-N14		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-N14	1010574	FALSE
2759	1010573	eukaryote SCGC AAA074-N13		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-N13	1010573	FALSE
2759	1010572	eukaryote SCGC AAA074-N05		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-N05	1010572	FALSE
2759	1010571	eukaryote SCGC AAA074-N03		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-N03	1010571	FALSE
2759	1010570	eukaryote SCGC AAA074-M23		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-M23	1010570	FALSE
2759	1010569	eukaryote SCGC AAA074-M20		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-M20	1010569	FALSE
2759	1010568	eukaryote SCGC AAA074-M19		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-M19	1010568	FALSE
2759	1010567	eukaryote SCGC AAA074-M18		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-M18	1010567	FALSE
2759	1010566	eukaryote SCGC AAA074-M17		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-M17	1010566	FALSE
2759	1010565	eukaryote SCGC AAA074-M16		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-M16	1010565	FALSE
2759	1010564	eukaryote SCGC AAA074-M11		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-M11	1010564	FALSE
2759	1010563	eukaryote SCGC AAA074-M09		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-M09	1010563	FALSE
2759	1010562	eukaryote SCGC AAA074-M07		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-M07	1010562	FALSE
2759	1010561	eukaryote SCGC AAA074-M03		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-M03	1010561	FALSE
2759	1010560	eukaryote SCGC AAA074-L23		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-L23	1010560	FALSE
2759	1010559	eukaryote SCGC AAA074-L18		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-L18	1010559	FALSE
2759	1010558	eukaryote SCGC AAA074-L17		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-L17	1010558	FALSE
2759	1010557	eukaryote SCGC AAA074-L15		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-L15	1010557	FALSE
2759	1010556	eukaryote SCGC AAA074-L13		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-L13	1010556	FALSE
2759	1010555	eukaryote SCGC AAA074-L09		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-L09	1010555	FALSE
2759	1010554	eukaryote SCGC AAA074-L07		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-L07	1010554	FALSE
2759	1010553	eukaryote SCGC AAA074-L05		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-L05	1010553	FALSE
2759	1010552	eukaryote SCGC AAA074-K22		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-K22	1010552	FALSE
2759	1010551	eukaryote SCGC AAA074-K19		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-K19	1010551	FALSE
2759	1010550	eukaryote SCGC AAA074-K17		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-K17	1010550	FALSE
2759	1010549	eukaryote SCGC AAA074-K10		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-K10	1010549	FALSE
2759	1010548	eukaryote SCGC AAA074-K09		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-K09	1010548	FALSE
2759	1010547	eukaryote SCGC AAA074-K06		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-K06	1010547	FALSE
2759	1010546	eukaryote SCGC AAA074-K05		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-K05	1010546	FALSE
2759	1010545	eukaryote SCGC AAA074-J19		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-J19	1010545	FALSE
2759	1010544	eukaryote SCGC AAA074-J18		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-J18	1010544	FALSE
2759	1010543	eukaryote SCGC AAA074-J15		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-J15	1010543	FALSE
2759	1010542	eukaryote SCGC AAA074-J07		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-J07	1010542	FALSE
2759	1010541	eukaryote SCGC AAA074-J05		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-J05	1010541	FALSE
2759	1010540	eukaryote SCGC AAA074-J03		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-J03	1010540	FALSE
2759	1010539	eukaryote SCGC AAA074-I23		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-I23	1010539	FALSE
2759	1010538	eukaryote SCGC AAA074-I22		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-I22	1010538	FALSE
2759	1010537	eukaryote SCGC AAA074-I17		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-I17	1010537	FALSE
2759	1010536	eukaryote SCGC AAA074-I16		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-I16	1010536	FALSE
2759	1010535	eukaryote SCGC AAA074-I15		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-I15	1010535	FALSE
2759	1010534	eukaryote SCGC AAA074-I14		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-I14	1010534	FALSE
2759	1010533	eukaryote SCGC AAA074-I13		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-I13	1010533	FALSE
2759	1010532	eukaryote SCGC AAA074-I11		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-I11	1010532	FALSE
2759	1010531	eukaryote SCGC AAA074-I10		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-I10	1010531	FALSE
2759	1010530	eukaryote SCGC AAA074-I08		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-I08	1010530	FALSE
2759	1010529	eukaryote SCGC AAA074-I05		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-I05	1010529	FALSE
2759	1010528	eukaryote SCGC AAA074-G23		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-G23	1010528	FALSE
2759	1010527	eukaryote SCGC AAA074-G20		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-G20	1010527	FALSE
2759	1010526	eukaryote SCGC AAA074-G15		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-G15	1010526	FALSE
2759	1010525	eukaryote SCGC AAA074-G14		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-G14	1010525	FALSE
2759	1010524	eukaryote SCGC AAA074-G13		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-G13	1010524	FALSE
2759	1010523	eukaryote SCGC AAA074-G09		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-G09	1010523	FALSE
2759	1010522	eukaryote SCGC AAA074-G06		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-G06	1010522	FALSE
2759	1010521	eukaryote SCGC AAA074-G04		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-G04	1010521	FALSE
2759	1010520	eukaryote SCGC AAA074-F20		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-F20	1010520	FALSE
2759	1010519	eukaryote SCGC AAA074-F18		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-F18	1010519	FALSE
2759	1010518	eukaryote SCGC AAA074-F14		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-F14	1010518	FALSE
2759	1010517	eukaryote SCGC AAA074-F10		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-F10	1010517	FALSE
2759	1010516	eukaryote SCGC AAA074-F09		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-F09	1010516	FALSE
2759	1010515	eukaryote SCGC AAA074-E19		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-E19	1010515	FALSE
2759	1010514	eukaryote SCGC AAA074-E18		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-E18	1010514	FALSE
2759	1010513	eukaryote SCGC AAA074-E17		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-E17	1010513	FALSE
2759	1010512	eukaryote SCGC AAA074-E16		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-E16	1010512	FALSE
2759	1010511	eukaryote SCGC AAA074-E15		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-E15	1010511	FALSE
2759	1010510	eukaryote SCGC AAA074-E14		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-E14	1010510	FALSE
2759	1010509	eukaryote SCGC AAA074-E13		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-E13	1010509	FALSE
2759	1010508	eukaryote SCGC AAA074-E07		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-E07	1010508	FALSE
2759	1010507	eukaryote SCGC AAA074-E05		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-E05	1010507	FALSE
2759	1010506	eukaryote SCGC AAA074-E04		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-E04	1010506	FALSE
2759	1010505	eukaryote SCGC AAA074-E03		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-E03	1010505	FALSE
2759	1010504	eukaryote SCGC AAA074-D19		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-D19	1010504	FALSE
2759	1010503	eukaryote SCGC AAA074-D18		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-D18	1010503	FALSE
2759	1010502	eukaryote SCGC AAA074-D16		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-D16	1010502	FALSE
2759	1010501	eukaryote SCGC AAA074-D14		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-D14	1010501	FALSE
2759	1010500	eukaryote SCGC AAA074-D10		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-D10	1010500	FALSE
2759	1010499	eukaryote SCGC AAA074-C22		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-C22	1010499	FALSE
2759	1010498	eukaryote SCGC AAA074-C20		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-C20	1010498	FALSE
2759	1010497	eukaryote SCGC AAA074-C18		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-C18	1010497	FALSE
2759	1010496	eukaryote SCGC AAA074-C17		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-C17	1010496	FALSE
2759	1010495	eukaryote SCGC AAA074-C16		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-C16	1010495	FALSE
2759	1010494	eukaryote SCGC AAA074-C15		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-C15	1010494	FALSE
2759	1010493	eukaryote SCGC AAA074-C05		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-C05	1010493	FALSE
2759	1010492	eukaryote SCGC AAA074-C04		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-C04	1010492	FALSE
2759	1010491	eukaryote SCGC AAA074-C02		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-C02	1010491	FALSE
2759	1010490	eukaryote SCGC AAA074-B18		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-B18	1010490	FALSE
2759	1010489	eukaryote SCGC AAA074-B14		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-B14	1010489	FALSE
2759	1010488	eukaryote SCGC AAA074-B13		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-B13	1010488	FALSE
2759	1010487	eukaryote SCGC AAA074-B09		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-B09	1010487	FALSE
2759	1010486	eukaryote SCGC AAA074-B06		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-B06	1010486	FALSE
2759	1010485	eukaryote SCGC AAA074-B05		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-B05	1010485	FALSE
2759	1010484	eukaryote SCGC AAA074-B03		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-B03	1010484	FALSE
2759	1010483	eukaryote SCGC AAA074-A19		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-A19	1010483	FALSE
2759	1010482	eukaryote SCGC AAA074-A18		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-A18	1010482	FALSE
2759	1010481	eukaryote SCGC AAA074-A17		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-A17	1010481	FALSE
2759	1010480	eukaryote SCGC AAA074-A14		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-A14	1010480	FALSE
2759	1010479	eukaryote SCGC AAA074-A13		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-A13	1010479	FALSE
2759	1010478	eukaryote SCGC AAA074-A11		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-A11	1010478	FALSE
2759	1010477	eukaryote SCGC AAA074-A10		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-A10	1010477	FALSE
2759	1010476	eukaryote SCGC AAA074-A09		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-A09	1010476	FALSE
2759	1010475	eukaryote SCGC AAA074-A06		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-A06	1010475	FALSE
2759	1010474	eukaryote SCGC AAA074-A03		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-A03	1010474	FALSE
2759	1010473	eukaryote SCGC AAA074-A02		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA074-A02	1010473	FALSE
2759	1010472	eukaryote SCGC AAA071-P07		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-P07	1010472	FALSE
2759	1010471	eukaryote SCGC AAA071-O10		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-O10	1010471	FALSE
2759	1010470	eukaryote SCGC AAA071-O02		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-O02	1010470	FALSE
2759	1010469	eukaryote SCGC AAA071-N23		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-N23	1010469	FALSE
2759	1010468	eukaryote SCGC AAA071-N17		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-N17	1010468	FALSE
2759	1010467	eukaryote SCGC AAA071-N15		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-N15	1010467	FALSE
2759	1010466	eukaryote SCGC AAA071-N11		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-N11	1010466	FALSE
2759	1010465	eukaryote SCGC AAA071-N08		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-N08	1010465	FALSE
2759	1010464	eukaryote SCGC AAA071-N05		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-N05	1010464	FALSE
2759	1010463	eukaryote SCGC AAA071-M19		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-M19	1010463	FALSE
2759	1010462	eukaryote SCGC AAA071-M18		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-M18	1010462	FALSE
2759	1010461	eukaryote SCGC AAA071-M11		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-M11	1010461	FALSE
2759	1010460	eukaryote SCGC AAA071-M09		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-M09	1010460	FALSE
2759	1010459	eukaryote SCGC AAA071-M08		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-M08	1010459	FALSE
2759	1010458	eukaryote SCGC AAA071-M05		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-M05	1010458	FALSE
2759	1010457	eukaryote SCGC AAA071-L17		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-L17	1010457	FALSE
2759	1010456	eukaryote SCGC AAA071-L13		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-L13	1010456	FALSE
2759	1010455	eukaryote SCGC AAA071-L09		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-L09	1010455	FALSE
2759	1010454	eukaryote SCGC AAA071-K20		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-K20	1010454	FALSE
2759	1010453	eukaryote SCGC AAA071-K04		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-K04	1010453	FALSE
2759	1010452	eukaryote SCGC AAA071-J21		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-J21	1010452	FALSE
2759	1010451	eukaryote SCGC AAA071-J15		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-J15	1010451	FALSE
2759	1010450	eukaryote SCGC AAA071-J07		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-J07	1010450	FALSE
2759	1010449	eukaryote SCGC AAA071-J03		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-J03	1010449	FALSE
2759	1010448	eukaryote SCGC AAA071-I23		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-I23	1010448	FALSE
2759	1010447	eukaryote SCGC AAA071-I17		SPECIES				no	eukaryotes	Eukaryota	2759													eukaryote SCGC AAA071-I17	1010447	FALSE
